<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20151021,400,1.54432,1.54452,1.54413,1.5445
20151021,500,1.5445,1.54468,1.54299,1.54303
20151021,600,1.54303,1.5433,1.54148,1.54248
20151021,700,1.54251,1.54419,1.54229,1.54386
20151021,800,1.54385,1.54462,1.5433,1.54384
20151021,900,1.54384,1.54613,1.54339,1.54483
20151021,1000,1.54483,1.546,1.54482,1.54506
20151021,1100,1.54507,1.54602,1.54493,1.54507
20151021,1200,1.54507,1.54562,1.54394,1.54434
20151021,1300,1.54431,1.54472,1.54334,1.54416
20151021,1400,1.5442,1.5465,1.5437,1.54587
20151021,1500,1.54592,1.5477,1.54573,1.54619
20151021,1600,1.54617,1.54667,1.54366,1.54404
20151021,1700,1.54406,1.54467,1.54126,1.54138
20151021,1800,1.54138,1.54281,1.54122,1.54233
20151021,1900,1.54235,1.54267,1.54163,1.54179
20151021,2000,1.54181,1.542,1.54119,1.54173
20151021,2100,1.54148,1.54185,1.54114,1.5414
20151021,2200,1.5414,1.5419,1.54133,1.54173
20151021,2300,1.54173,1.54239,1.5416,1.542
20151022,0,1.542,1.54258,1.54153,1.54209
20151022,100,1.5421,1.54341,1.54201,1.54337
20151022,200,1.54338,1.54362,1.54287,1.54328
20151022,300,1.54329,1.54359,1.54326,1.54344
20151022,400,1.54344,1.54351,1.5423,1.54253
20151022,500,1.54251,1.54264,1.54219,1.5423
20151022,600,1.54229,1.54353,1.54229,1.54324
20151022,700,1.54323,1.54478,1.54291,1.54434
20151022,800,1.54432,1.55082,1.5441,1.54751
20151022,900,1.54751,1.54799,1.54547,1.54624
20151022,1000,1.54625,1.54788,1.54563,1.54788
20151022,1100,1.54788,1.5487,1.5465,1.54682
20151022,1200,1.5468,1.54719,1.54037,1.54266
20151022,1300,1.54266,1.54317,1.53873,1.53997
20151022,1400,1.53997,1.54155,1.53955,1.54107
20151022,1500,1.54109,1.54258,1.53948,1.53983
20151022,1600,1.53981,1.53981,1.53689,1.53857
20151022,1700,1.53852,1.54007,1.53845,1.53919
20151022,1800,1.53919,1.53961,1.5386,1.53878
20151022,1900,1.53878,1.53977,1.53878,1.53929
20151022,2000,1.53929,1.53964,1.53908,1.53931
20151022,2100,1.53931,1.53946,1.53766,1.5389
20151022,2200,1.53891,1.53917,1.53871,1.53909
20151022,2300,1.53909,1.53912,1.53748,1.53835
20151023,0,1.53839,1.53946,1.53797,1.53907
20151023,100,1.53907,1.54072,1.53907,1.54027
20151023,200,1.54024,1.5412,1.54019,1.54062
20151023,300,1.54061,1.54119,1.54042,1.541
20151023,400,1.541,1.54138,1.54036,1.54037
20151023,500,1.5404,1.54119,1.54029,1.54117
20151023,600,1.54119,1.54119,1.53918,1.53985
20151023,700,1.53985,1.54157,1.53884,1.54006
20151023,800,1.54005,1.54084,1.53945,1.54061
20151023,900,1.54061,1.54107,1.53938,1.53938
20151023,1000,1.53938,1.54004,1.53804,1.53874
20151023,1100,1.53871,1.54188,1.53836,1.54132
20151023,1200,1.54134,1.54164,1.53778,1.5378
20151023,1300,1.53778,1.53781,1.53412,1.53466
20151023,1400,1.53462,1.5354,1.53309,1.53512
20151023,1500,1.53515,1.53574,1.5325,1.5338
20151023,1600,1.53379,1.53515,1.53375,1.53428
20151023,1700,1.53429,1.53429,1.53181,1.53185
20151023,1800,1.53187,1.53283,1.53155,1.53198
20151023,1900,1.53206,1.5323,1.531,1.53128
20151023,2000,1.53126,1.53153,1.53058,1.53105
20151025,2100,1.53162,1.53206,1.53059,1.53076
20151025,2200,1.53076,1.5317,1.53047,1.53141
20151025,2300,1.53141,1.53166,1.53087,1.53132
20151026,0,1.53132,1.53242,1.53092,1.53144
20151026,100,1.53146,1.53242,1.53119,1.53194
20151026,200,1.53198,1.53314,1.53186,1.53289
20151026,300,1.53289,1.53398,1.53277,1.53359
20151026,400,1.53358,1.53396,1.53334,1.53342
20151026,500,1.53342,1.53367,1.53307,1.53341
20151026,600,1.53339,1.53339,1.53231,1.5324
20151026,700,1.53241,1.53339,1.5313,1.53277
20151026,800,1.53277,1.53428,1.53249,1.5337
20151026,900,1.53374,1.53491,1.53235,1.53465
20151026,1000,1.53464,1.53487,1.53296,1.53391
20151026,1100,1.53394,1.53489,1.53364,1.53431
20151026,1200,1.5343,1.53467,1.53309,1.53312
20151026,1300,1.53312,1.53416,1.53242,1.53393
20151026,1400,1.53407,1.53815,1.53407,1.53604
20151026,1500,1.53604,1.53695,1.53512,1.53604
20151026,1600,1.53603,1.53643,1.53531,1.53638
20151026,1700,1.53638,1.53714,1.53561,1.53641
20151026,1800,1.53641,1.53668,1.53485,1.53493
20151026,1900,1.53493,1.53537,1.53424,1.53484
20151026,2000,1.53485,1.53538,1.53446,1.53504
20151026,2100,1.53501,1.53529,1.53472,1.5349
20151026,2200,1.53489,1.53495,1.53455,1.53482
20151026,2300,1.53485,1.53564,1.53482,1.53527
20151027,0,1.53525,1.5354,1.53489,1.53512
20151027,100,1.53512,1.53558,1.53482,1.53504
20151027,200,1.53502,1.53578,1.53467,1.53542
20151027,300,1.53542,1.53583,1.53517,1.53566
20151027,400,1.53567,1.53583,1.53542,1.53547
20151027,500,1.53547,1.53568,1.53504,1.53541
20151027,600,1.5354,1.53545,1.53477,1.53508
20151027,700,1.53505,1.53539,1.53407,1.53454
20151027,800,1.53454,1.53504,1.53419,1.53472
20151027,900,1.53468,1.53524,1.53082,1.5332
20151027,1000,1.53317,1.53524,1.53271,1.5342
20151027,1100,1.5342,1.53436,1.53294,1.53332
20151027,1200,1.53332,1.53558,1.53268,1.5327
20151027,1300,1.5327,1.53363,1.53127,1.53127
20151027,1400,1.53127,1.53222,1.52877,1.53027
20151027,1500,1.53027,1.53134,1.52826,1.53109
20151027,1600,1.53111,1.53163,1.53056,1.5312
20151027,1700,1.5312,1.53163,1.53013,1.53038
20151027,1800,1.53038,1.53098,1.52974,1.53003
20151027,1900,1.52999,1.53068,1.52969,1.53024
20151027,2000,1.53024,1.53054,1.52984,1.52991
20151027,2100,1.52991,1.53053,1.52971,1.53035
20151027,2200,1.53038,1.53151,1.53018,1.53097
20151027,2300,1.53095,1.5315,1.53038,1.53104
20151028,0,1.53105,1.53129,1.53004,1.53064
20151028,100,1.53064,1.53129,1.53063,1.5309
20151028,200,1.5309,1.53091,1.53012,1.53052
20151028,300,1.53052,1.53079,1.53035,1.53037
20151028,400,1.53037,1.53072,1.53035,1.53049
20151028,500,1.53048,1.5305,1.5296,1.5299
20151028,600,1.52988,1.53141,1.52988,1.53113
20151028,700,1.53111,1.53114,1.5289,1.5302
20151028,800,1.5302,1.53066,1.52954,1.52989
20151028,900,1.5299,1.53109,1.52942,1.53041
20151028,1000,1.53041,1.53077,1.52929,1.52942
20151028,1100,1.52941,1.52956,1.52841,1.52896
20151028,1200,1.52896,1.52987,1.52762,1.52961
20151028,1300,1.52962,1.52982,1.52808,1.5285
20151028,1400,1.5285,1.53249,1.5285,1.53249
20151028,1500,1.53247,1.5347,1.53189,1.5319
20151028,1600,1.53192,1.53295,1.53095,1.53273
20151028,1700,1.53275,1.53347,1.53122,1.53146
20151028,1800,1.53146,1.53392,1.52484,1.52498
20151028,1900,1.52498,1.52709,1.52491,1.52614
20151028,2000,1.52612,1.52728,1.52569,1.52598
20151028,2100,1.52598,1.52682,1.52567,1.52659
20151028,2200,1.52665,1.52702,1.52647,1.52701
20151028,2300,1.52699,1.52713,1.52656,1.52688
20151029,0,1.52685,1.52712,1.52594,1.52652
20151029,100,1.52655,1.52676,1.5261,1.5266
20151029,200,1.52661,1.52684,1.52619,1.52663
20151029,300,1.52663,1.52666,1.52591,1.52592
20151029,400,1.52592,1.52615,1.52531,1.52563
20151029,500,1.52563,1.52613,1.52557,1.52564
20151029,600,1.52563,1.52597,1.52521,1.52563
20151029,700,1.52563,1.52746,1.52545,1.52633
20151029,800,1.52633,1.52705,1.52551,1.52614
20151029,900,1.52616,1.52734,1.52598,1.52697
20151029,1000,1.52695,1.52715,1.52611,1.52702
20151029,1100,1.52704,1.52704,1.52541,1.52613
20151029,1200,1.52613,1.52755,1.52522,1.52525
20151029,1300,1.52525,1.52871,1.52421,1.52803
20151029,1400,1.52803,1.53131,1.52803,1.52941
20151029,1500,1.52941,1.5305,1.52834,1.52926
20151029,1600,1.52927,1.53107,1.52927,1.5309
20151029,1700,1.53097,1.53157,1.52952,1.53021
20151029,1800,1.53021,1.53172,1.52953,1.53159
20151029,1900,1.53159,1.53213,1.53086,1.53115
20151029,2000,1.53115,1.53147,1.53084,1.53092
20151029,2100,1.53092,1.53149,1.53064,1.5312
20151029,2200,1.53115,1.53183,1.53091,1.53183
20151029,2300,1.53183,1.53241,1.53166,1.53202
20151030,0,1.53202,1.53355,1.53184,1.53271
20151030,100,1.53269,1.53269,1.53165,1.53204
20151030,200,1.53204,1.53217,1.53164,1.53217
20151030,300,1.53215,1.53308,1.53168,1.5317
20151030,400,1.5317,1.53181,1.53087,1.53106
20151030,500,1.53106,1.53176,1.531,1.53131
20151030,600,1.53131,1.53585,1.53126,1.53422
20151030,700,1.53421,1.53467,1.53331,1.53398
20151030,800,1.53398,1.53407,1.53294,1.53307
20151030,900,1.53305,1.53388,1.53286,1.53378
20151030,1000,1.53378,1.53628,1.53319,1.53411
20151030,1100,1.53409,1.53552,1.53397,1.53474
20151030,1200,1.53478,1.53586,1.53369,1.53418
20151030,1300,1.53418,1.53666,1.53351,1.53654
20151030,1400,1.53652,1.54039,1.53629,1.53903
20151030,1500,1.53908,1.54477,1.53898,1.5443
20151030,1600,1.54425,1.5464,1.54418,1.5461
20151030,1700,1.54613,1.54676,1.54438,1.5446
20151030,1800,1.5446,1.54499,1.54221,1.54244
20151030,1900,1.54244,1.54309,1.54136,1.54166
20151030,2000,1.54166,1.54307,1.54109,1.54265
20151101,2200,1.54488,1.54542,1.54304,1.54521
20151101,2300,1.54521,1.54521,1.54265,1.54387
20151102,0,1.54386,1.5442,1.5431,1.54324
20151102,100,1.54325,1.5437,1.54274,1.5434
20151102,200,1.54338,1.54338,1.5429,1.54318
20151102,300,1.54317,1.5434,1.54279,1.54326
20151102,400,1.54324,1.54329,1.54268,1.54277
20151102,500,1.54276,1.54334,1.54258,1.54329
20151102,600,1.54326,1.54437,1.54294,1.543
20151102,700,1.54303,1.544,1.54228,1.54397
20151102,800,1.54396,1.54396,1.54267,1.54372
20151102,900,1.54372,1.54968,1.54349,1.5473
20151102,1000,1.54729,1.54803,1.54688,1.54718
20151102,1100,1.54723,1.54752,1.54635,1.54643
20151102,1200,1.54642,1.54752,1.54548,1.54708
20151102,1300,1.54708,1.54726,1.54641,1.54672
20151102,1400,1.54672,1.54735,1.54499,1.54626
20151102,1500,1.54626,1.54699,1.54039,1.54268
20151102,1600,1.54272,1.54384,1.5424,1.5426
20151102,1700,1.54262,1.54338,1.5419,1.54216
20151102,1800,1.54216,1.54225,1.54149,1.54165
20151102,1900,1.54169,1.54173,1.54052,1.54114
20151102,2000,1.54116,1.54167,1.54097,1.54164
20151102,2100,1.54165,1.54172,1.54117,1.54164
20151102,2200,1.54164,1.54165,1.54107,1.54144
20151102,2300,1.54144,1.54217,1.54144,1.54213
20151103,0,1.54216,1.54239,1.5417,1.54203
20151103,100,1.54203,1.54275,1.54188,1.54192
20151103,200,1.54191,1.54223,1.54162,1.54211
20151103,300,1.54211,1.54278,1.54103,1.54203
20151103,400,1.54205,1.54277,1.54205,1.54254
20151103,500,1.54254,1.54271,1.5424,1.54253
20151103,600,1.54253,1.54321,1.54248,1.54321
20151103,700,1.54321,1.54451,1.54275,1.54432
20151103,800,1.54431,1.54431,1.5415,1.54186
20151103,900,1.54182,1.54232,1.54028,1.54084
20151103,1000,1.54084,1.54208,1.5405,1.54074
20151103,1100,1.54074,1.54225,1.53935,1.5399
20151103,1200,1.53987,1.53987,1.53795,1.53901
20151103,1300,1.539,1.53925,1.53634,1.53728
20151103,1400,1.53728,1.53828,1.53594,1.5365
20151103,1500,1.5365,1.5402,1.53637,1.53983
20151103,1600,1.53986,1.54043,1.53952,1.54032
20151103,1700,1.5403,1.54234,1.54004,1.54167
20151103,1800,1.54166,1.54232,1.541,1.54217
20151103,1900,1.54216,1.5438,1.5417,1.5438
20151103,2000,1.54386,1.54386,1.5421,1.54256
20151103,2100,1.54263,1.54281,1.54189,1.54203
20151103,2200,1.54203,1.54217,1.54146,1.54185
20151103,2300,1.54189,1.54191,1.54151,1.54178
20151104,0,1.54178,1.54236,1.54172,1.54174
20151104,100,1.54174,1.54207,1.54133,1.5417
20151104,200,1.54171,1.5419,1.5413,1.54168
20151104,300,1.54168,1.5424,1.54168,1.54221
20151104,400,1.5422,1.5422,1.54158,1.54172
20151104,500,1.54172,1.5424,1.54169,1.54233
20151104,600,1.54233,1.54292,1.54208,1.54209
20151104,700,1.54207,1.54371,1.54119,1.5428
20151104,800,1.5428,1.54328,1.54169,1.54214
20151104,900,1.54214,1.54449,1.54099,1.54269
20151104,1000,1.54267,1.54351,1.54083,1.5416
20151104,1100,1.5416,1.54225,1.54059,1.54187
20151104,1200,1.54187,1.54243,1.54109,1.54138
20151104,1300,1.54138,1.54145,1.53929,1.5397
20151104,1400,1.53971,1.54024,1.53765,1.53848
20151104,1500,1.53848,1.53925,1.53633,1.53838
20151104,1600,1.53841,1.53883,1.53647,1.53771
20151104,1700,1.53769,1.5392,1.53673,1.5369
20151104,1800,1.53691,1.53727,1.53606,1.5362
20151104,1900,1.53623,1.53831,1.53608,1.53811
20151104,2000,1.53819,1.53899,1.53771,1.53851
20151104,2100,1.53852,1.5387,1.53764,1.53837
20151104,2200,1.5384,1.53938,1.53785,1.53875
20151104,2300,1.53875,1.53888,1.53811,1.53868
20151105,0,1.53866,1.53867,1.53769,1.53789
20151105,100,1.53791,1.53869,1.53768,1.53809
20151105,200,1.5381,1.53832,1.53779,1.53826
20151105,300,1.53827,1.53867,1.53797,1.53813
20151105,400,1.53813,1.53873,1.53812,1.53849
20151105,500,1.53849,1.53893,1.53848,1.53852
20151105,600,1.53852,1.53896,1.53802,1.53829
20151105,700,1.5383,1.5393,1.53787,1.53822
20151105,800,1.53818,1.54014,1.53812,1.53865
20151105,900,1.53867,1.53964,1.53801,1.53801
20151105,1000,1.538,1.53912,1.5379,1.53797
20151105,1100,1.53796,1.53907,1.53743,1.53873
20151105,1200,1.53873,1.53902,1.52649,1.52866
20151105,1300,1.52865,1.52865,1.52278,1.52361
20151105,1400,1.5236,1.52514,1.52231,1.52445
20151105,1500,1.52447,1.52593,1.52379,1.5249
20151105,1600,1.52488,1.52637,1.52289,1.52322
20151105,1700,1.5232,1.52392,1.52101,1.52102
20151105,1800,1.52104,1.52169,1.52065,1.5213
20151105,1900,1.5213,1.52154,1.52069,1.52086
20151105,2000,1.52088,1.52178,1.52077,1.52093
20151105,2100,1.52093,1.52101,1.52048,1.52069
20151105,2200,1.52065,1.52123,1.52063,1.52113
20151105,2300,1.52111,1.52117,1.52053,1.52087
20151106,0,1.52089,1.52188,1.52089,1.52133
20151106,100,1.52133,1.52192,1.52095,1.52179
20151106,200,1.52179,1.52181,1.52116,1.52158
20151106,300,1.52159,1.52171,1.52088,1.52152
20151106,400,1.52151,1.52156,1.52088,1.52099
20151106,500,1.52098,1.52099,1.52023,1.52056
20151106,600,1.52055,1.52064,1.5185,1.5185
20151106,700,1.51852,1.51965,1.51824,1.51953
20151106,800,1.51952,1.51976,1.51681,1.51721
20151106,900,1.5172,1.51782,1.51555,1.5156
20151106,1000,1.5156,1.51564,1.51361,1.5147
20151106,1100,1.5147,1.51473,1.51263,1.51391
20151106,1200,1.5139,1.51412,1.51165,1.51309
20151106,1300,1.51309,1.5151,1.50288,1.5045
20151106,1400,1.50452,1.50802,1.50413,1.50655
20151106,1500,1.50654,1.50851,1.50618,1.50772
20151106,1600,1.5077,1.50865,1.5063,1.50685
20151106,1700,1.50688,1.50729,1.50299,1.50373
20151106,1800,1.50373,1.5041,1.50268,1.50379
20151106,1900,1.50379,1.50431,1.50299,1.50401
20151106,2000,1.50402,1.5053,1.50349,1.50509
20151106,2100,1.50509,1.50535,1.50412,1.50412
20151108,2200,1.50506,1.50547,1.5042,1.50468
20151108,2300,1.50478,1.50518,1.50414,1.50514
20151109,0,1.50514,1.50602,1.50482,1.50532
20151109,100,1.50531,1.50625,1.50506,1.50616
20151109,200,1.50617,1.50718,1.50603,1.50678
20151109,300,1.50678,1.50762,1.50649,1.50685
20151109,400,1.50685,1.50717,1.50664,1.50705
20151109,500,1.50704,1.5076,1.50698,1.50755
20151109,600,1.50755,1.50811,1.50726,1.5075
20151109,700,1.5075,1.5078,1.50607,1.50719
20151109,800,1.5072,1.50878,1.5072,1.50779
20151109,900,1.5078,1.50791,1.50577,1.50676
20151109,1000,1.50677,1.51011,1.50668,1.50849
20151109,1100,1.5085,1.51148,1.50787,1.51029
20151109,1200,1.51029,1.51119,1.509,1.509
20151109,1300,1.509,1.50922,1.5077,1.50879
20151109,1400,1.50879,1.50965,1.50826,1.50872
20151109,1500,1.50872,1.51094,1.50839,1.51079
20151109,1600,1.51079,1.51282,1.51048,1.51216
20151109,1700,1.51216,1.51262,1.51103,1.51128
20151109,1800,1.51126,1.51209,1.5111,1.51174
20151109,1900,1.51174,1.51202,1.51113,1.51139
20151109,2000,1.51142,1.51248,1.51119,1.51137
20151109,2100,1.51139,1.51171,1.51109,1.51134
20151109,2200,1.51135,1.5116,1.51121,1.51156
20151109,2300,1.51155,1.51204,1.51149,1.51184
20151110,0,1.51184,1.51201,1.5112,1.51195
20151110,100,1.51194,1.51237,1.51133,1.51173
20151110,200,1.51173,1.51186,1.51127,1.51157
20151110,300,1.51156,1.5116,1.51111,1.51119
20151110,400,1.51119,1.51133,1.51055,1.51072
20151110,500,1.51075,1.51077,1.51026,1.51058
20151110,600,1.51058,1.51155,1.51058,1.51119
20151110,700,1.5112,1.51148,1.51012,1.51049
20151110,800,1.51054,1.511,1.50912,1.51056
20151110,900,1.51056,1.51072,1.50922,1.51065
20151110,1000,1.51063,1.51098,1.5101,1.51069
20151110,1100,1.51069,1.51169,1.51039,1.5106
20151110,1200,1.51059,1.51454,1.51059,1.51189
20151110,1300,1.51191,1.51242,1.51054,1.51145
20151110,1400,1.51144,1.51169,1.51016,1.51097
20151110,1500,1.51097,1.51317,1.51071,1.51088
20151110,1600,1.51087,1.51169,1.51066,1.51081
20151110,1700,1.5108,1.51107,1.51017,1.51088
20151110,1800,1.51086,1.5115,1.51033,1.5114
20151110,1900,1.51139,1.5114,1.51019,1.51072
20151110,2000,1.51072,1.51205,1.5105,1.51171
20151110,2100,1.51169,1.51254,1.51162,1.51176
20151110,2200,1.51176,1.5123,1.51153,1.51217
20151110,2300,1.51214,1.51415,1.51194,1.51355
20151111,0,1.51355,1.51381,1.51294,1.51329
20151111,100,1.51329,1.51853,1.51317,1.51657
20151111,200,1.51659,1.51809,1.51649,1.51698
20151111,300,1.51696,1.51786,1.51636,1.51762
20151111,400,1.51767,1.51779,1.51624,1.51652
20151111,500,1.51652,1.51695,1.5164,1.51643
20151111,600,1.51642,1.51642,1.51531,1.51585
20151111,700,1.51586,1.51771,1.51533,1.51674
20151111,800,1.51671,1.51714,1.5144,1.51515
20151111,900,1.51514,1.51714,1.51334,1.51437
20151111,1000,1.51436,1.5171,1.51418,1.51608
20151111,1100,1.51609,1.51802,1.51569,1.51608
20151111,1200,1.51605,1.51933,1.51605,1.51749
20151111,1300,1.51747,1.51918,1.51734,1.51917
20151111,1400,1.51919,1.5196,1.51794,1.51866
20151111,1500,1.51865,1.52017,1.51836,1.51996
20151111,1600,1.51997,1.52202,1.51882,1.52063
20151111,1700,1.52064,1.52099,1.51964,1.51967
20151111,1800,1.51967,1.52101,1.51955,1.52098
20151111,1900,1.52098,1.52204,1.52064,1.5219
20151111,2000,1.5219,1.5219,1.52108,1.52146
20151111,2100,1.52146,1.52146,1.52079,1.521
20151111,2200,1.5208,1.52187,1.52077,1.52178
20151111,2300,1.52178,1.52281,1.52119,1.52218
20151112,0,1.52214,1.52362,1.52167,1.52312
20151112,100,1.52311,1.52464,1.52309,1.52385
20151112,200,1.52385,1.52386,1.52262,1.52293
20151112,300,1.52293,1.52335,1.52259,1.52296
20151112,400,1.52296,1.52303,1.52227,1.52242
20151112,500,1.52242,1.5225,1.52169,1.52222
20151112,600,1.52222,1.52224,1.52052,1.52058
20151112,700,1.52058,1.52115,1.5197,1.52052
20151112,800,1.52053,1.52053,1.51739,1.51869
20151112,900,1.51868,1.51977,1.51758,1.51852
20151112,1000,1.51852,1.51928,1.51815,1.51897
20151112,1100,1.51897,1.52016,1.51821,1.51843
20151112,1200,1.51843,1.51927,1.51764,1.51847
20151112,1300,1.51847,1.5199,1.51798,1.51885
20151112,1400,1.51884,1.52359,1.51783,1.5228
20151112,1500,1.52277,1.52415,1.51932,1.51938
20151112,1600,1.51937,1.52158,1.51907,1.52048
20151112,1700,1.5205,1.52199,1.51974,1.52097
20151112,1800,1.52098,1.52167,1.52044,1.52141
20151112,1900,1.52142,1.52271,1.52126,1.52205
20151112,2000,1.52208,1.52322,1.52174,1.52247
20151112,2100,1.52247,1.52344,1.52236,1.52309
20151112,2200,1.52306,1.52328,1.52251,1.52251
20151112,2300,1.52253,1.52352,1.52248,1.52311
20151113,0,1.52311,1.52317,1.52264,1.52289
20151113,100,1.52289,1.52289,1.52148,1.52165
20151113,200,1.52165,1.52207,1.52158,1.52185
20151113,300,1.52185,1.52186,1.52072,1.52119
20151113,400,1.52119,1.52142,1.52074,1.52086
20151113,500,1.52091,1.52117,1.52081,1.52085
20151113,600,1.52084,1.5224,1.5199,1.52164
20151113,700,1.52164,1.52225,1.52082,1.5214
20151113,800,1.52138,1.52323,1.52115,1.52193
20151113,900,1.52194,1.52256,1.52119,1.52222
20151113,1000,1.52222,1.52319,1.52157,1.52195
20151113,1100,1.52194,1.52285,1.52164,1.52203
20151113,1200,1.52201,1.52236,1.52151,1.52153
20151113,1300,1.52155,1.52633,1.52088,1.52265
20151113,1400,1.52266,1.52337,1.52173,1.52189
20151113,1500,1.52188,1.52192,1.51874,1.51953
20151113,1600,1.51953,1.52183,1.51937,1.52065
20151113,1700,1.52064,1.52119,1.52015,1.52052
20151113,1800,1.52054,1.5214,1.52027,1.52119
20151113,1900,1.52118,1.52311,1.52084,1.52301
20151113,2000,1.52299,1.52344,1.52238,1.52312
20151113,2100,1.52312,1.52406,1.52265,1.52348
20151115,2200,1.52273,1.52278,1.52147,1.52221
20151115,2300,1.52205,1.52289,1.52103,1.5217
20151116,0,1.52171,1.52246,1.5206,1.52093
20151116,100,1.52094,1.52179,1.52076,1.5211
20151116,200,1.5211,1.52187,1.52102,1.52122
20151116,300,1.52124,1.52135,1.52092,1.52113
20151116,400,1.52113,1.52116,1.52091,1.52115
20151116,500,1.52115,1.52147,1.521,1.52144
20151116,600,1.52144,1.52248,1.52122,1.52232
20151116,700,1.5223,1.52273,1.5195,1.51991
20151116,800,1.5199,1.52103,1.51813,1.52025
20151116,900,1.52023,1.52065,1.51931,1.51949
20151116,1000,1.51946,1.5209,1.51942,1.52044
20151116,1100,1.52045,1.52066,1.51933,1.51945
20151116,1200,1.51944,1.52,1.51901,1.51945
20151116,1300,1.51945,1.52022,1.51899,1.51988
20151116,1400,1.51989,1.51998,1.51866,1.51932
20151116,1500,1.51936,1.52085,1.51912,1.51968
20151116,1600,1.51974,1.52029,1.51903,1.52029
20151116,1700,1.52027,1.52187,1.5202,1.52122
20151116,1800,1.52121,1.5214,1.52033,1.5208
20151116,1900,1.5208,1.52114,1.51962,1.51976
20151116,2000,1.51974,1.52073,1.51963,1.52054
20151116,2100,1.52053,1.52066,1.52011,1.52012
20151116,2200,1.52012,1.5205,1.51974,1.51994
20151116,2300,1.51994,1.52026,1.51989,1.51999
20151117,0,1.51997,1.52033,1.5198,1.51983
20151117,100,1.51985,1.51988,1.51858,1.51911
20151117,200,1.51911,1.51923,1.51813,1.51821
20151117,300,1.51821,1.51823,1.51744,1.51789
20151117,400,1.5179,1.51803,1.51762,1.51793
20151117,500,1.51793,1.51793,1.51669,1.51722
20151117,600,1.51722,1.51783,1.51657,1.51782
20151117,700,1.51782,1.51855,1.51699,1.51847
20151117,800,1.51847,1.51881,1.51542,1.51612
20151117,900,1.51611,1.52125,1.51611,1.52116
20151117,1000,1.52113,1.52168,1.51977,1.51988
20151117,1100,1.5199,1.5213,1.51976,1.52007
20151117,1200,1.52007,1.5213,1.51998,1.52086
20151117,1300,1.52085,1.52122,1.51894,1.52055
20151117,1400,1.52053,1.52285,1.52002,1.5222
20151117,1500,1.52219,1.52384,1.52049,1.52165
20151117,1600,1.52167,1.5231,1.52116,1.52129
20151117,1700,1.5213,1.52256,1.52095,1.52157
20151117,1800,1.52155,1.52187,1.52029,1.52053
20151117,1900,1.52054,1.52148,1.52041,1.52116
20151117,2000,1.52116,1.52154,1.52089,1.52145
20151117,2100,1.52145,1.52157,1.52069,1.52109
20151117,2200,1.5211,1.52177,1.52099,1.52163
20151117,2300,1.5216,1.52198,1.52144,1.52155
